縣市,Location,類型,Class,遊憩據點,Scenic Spots,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12,2013/01,2013/02,2013/03,2013/04,2013/05,2013/06,2013/07,2013/08,2013/09,2013/10,2013/11,2013/12,2014/01,2014/02,2014/03,2014/04,2014/05,2014/06,2014/07,2014/08,2014/09,2014/10,2014/11,2014/12,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,小計,地址
花蓮縣,Chihnan National Forest Recreation Area,森林遊樂區,Chihnan National Forest Recreation Area,池南國家森林遊樂區,Chihnan National Forest Recreation Area,1180,3616,3228,2583,7007,2091,3741,3558,3910,2536,4389,2692,1046,2081,2200,1309,1533,3940,2174,3056,2719,2868,4364,3596,1422,2278,2304,1593,1306,3914,2107,1916,2475,2226,4843,3289,1993,3099,2179,3146,4241,1911,2925,3254,2073,2199,4611,2536,1841,3931,3121,2450,1092,5200,2736,4855,2770,2191,3656,3793,2183,2765,3621,2118,2151,3714,3531,5332,4066,3744,4546,5998,3068,4061,3139,2503,2473,4116,2877,4347,3969,3325,4862,3214,1948,3975,3909,2542,1645,3542,2641,4359,3699,2479,3597,2975,1768,3408,3743,2490,2229,2538,2281,4540,3057,1794,2251,2894,1230,1839,3288,1372,1709,1373,2925,4418,2599,2122,2565,2296,2218,2838,2846,3515,1705,2777,1997,3619,3227,1306,3068,2300,1578,2291,3705,2344,2370,1638,1242,1453,2073,2063,4039,4427,3043,5378,4527,3266,2117,2902,2166,4795,1955,4,582,1981,1484,2114,3995,3198,3230,3848,4102,3425,2393,1683,3791,3758,3794,2620,3768,2686,3990,2354,2189,4862,2772,3182,4080,3190,3170,529689,974花蓮縣壽豐鄉林園路65號
花蓮縣,Fuyuan National Forest Recreation Area,森林遊樂區,Fuyuan National Forest Recreation Area,富源國家森林遊樂區,Fuyuan National Forest Recreation Area,1883,3951,3951,3079,10935,4006,4396,4267,6462,3872,8224,5564,2998,2904,4935,3498,5727,10616,3834,4744,3474,3567,7019,6643,2916,3762,4015,4663,2891,8135,4119,6103,4137,5102,8007,7379,4266,4840,4199,4270,7742,5803,3621,5877,3821,3107,7108,4720,4294,5668,3511,5340,3175,9670,4577,5302,3180,5136,6089,5566,3555,4145,4447,3819,4233,7706,5694,5599,5150,4429,6706,8622,4184,7064,4785,4583,6222,9400,3403,5658,5721,4908,6005,5663,4669,7358,6004,5516,4606,11815,3654,5947,4339,4814,5928,5712,3357,3940,5226,6663,7359,4408,2919,4736,3598,2292,3946,5147,2744,4459,2883,4163,2276,3511,1870,4118,2258,2564,3095,3589,2428,2414,2446,4541,2673,5287,3101,3648,2495,3074,2500,2673,2417,4156,3679,5208,6172,4935,2181,2345,2607,3554,5124,6165,5283,6819,6829,8107,7202,5203,3725,3541,1877,0,444,1659,1732,3169,3824,5128,3444,3195,2561,2155,673,1754,3701,3234,2413,3695,4717,5608,10925,8961,6574,8307,4463,5041,4526,5285,3630,841071,978003花蓮縣瑞穗鄉廣東路161號
花蓮縣,Hehuanshan National Forest Recreation Area,森林遊樂區,Hehuanshan National Forest Recreation Area,合歡山國家森林遊樂區,Hehuanshan National Forest Recreation Area,370,954,1254,966,1095,625,671,878,1914,1204,3129,1743,1948,1945,2104,2136,1658,1795,1558,1860,2229,1835,3366,3351,1432,1505,1566,1608,1790,1724,739,1834,1985,2538,3130,2724,2405,2339,1848,2151,1907,1887,1270,1770,2623,557,1242,641,684,912,1831,2278,1786,1939,1537,1773,2298,2821,3097,2655,2277,2625,2752,2426,2081,2185,1924,2275,2886,2754,3141,3694,3024,3507,3216,2832,2475,2910,2345,2764,3114,3442,3194,1552,1821,2316,3225,3206,2692,2304,1991,2738,3825,2247,2303,3480,2196,3180,3387,3257,2701,2530,2052,2859,3782,2230,3707,3849,1346,3219,3404,3176,2189,2465,2507,3017,4064,2965,3331,3338,2309,3341,3187,2961,2390,2387,2302,2921,2890,2654,3306,2320,3037,3489,3030,2805,2375,2260,2396,2313,2141,3070,3560,3448,3250,3367,3070,2668,2193,2380,2462,3066,1827,0,482,1107,1687,2057,2370,2388,1970,2063,2232,2864,1749,2228,3218,3125,2128,2399,2216,2180,2036,2084,2515,2804,2767,2295,1966,735,1266,423814,546南投縣仁愛鄉台14甲線19號
花蓮縣,Ocean and Sky Trail,觀光地區,Ocean and Sky Trail,親不知子天空步道,Ocean and Sky Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39455,38949,18112,21927,24760,51298,90650,96400,56049,30486,0,0,14914,43050,24750,27350,11300,0,3346,14604,9239,19604,18557,22314,12599,20559,13604,12537,5319,11158,25592,25547,14865,11300,9428,10180,14670,11025,8572,14222,8563,12610,14624,15419,8379,957886,977花蓮縣豐濱鄉台11線新峯21之2號
花蓮縣,Farglory Ocean Park,其他,Farglory Ocean Park,遠雄海洋公園,Farglory Ocean Park,34154,47763,37668,30027,71190,34081,27746,30986,38716,38386,93348,66652,25995,27650,28752,32252,30011,72714,28043,28043,34109,36570,91895,92297,32270,34544,23513,25571,18237,50094,17788,31459,26573,45380,94490,77363,41586,40726,25950,27587,63938,34782,20458,33228,28660,34834,83544,53043,33848,38606,31950,31455,16763,64892,24570,38110,27150,47916,85404,84076,36666,48210,35710,25586,29241,56525,38610,40061,36035,55444,101674,95154,41382,53523,35785,30240,34533,72138,26790,40489,40242,46259,92466,71915,37804,48576,35636,30407,31277,69468,26046,43840,35989,49417,85315,71177,26137,35265,32535,32329,47516,50821,22819,48003,36686,25286,63844,71879,23473,42674,27011,36353,19006,25195,20317,54495,24133,34883,69044,69342,29395,27718,21569,39446,25100,60883,34841,41505,23646,41914,76381,60603,39399,48636,33548,31480,52874,39404,18235,17122,26995,63575,166204,185382,50003,67004,38282,34101,35685,58827,28888,47702,20291,0,5289,41753,28112,48217,52509,44672,43345,61964,42346,41484,13750,41256,128759,171189,69794,54234,38261,53713,71777,51549,37539,64666,40331,61410,99797,107019,36908,8396363,974花蓮縣壽豐鄉福德189號
花蓮縣,Chinxiu Temple,其他,Chinxiu Temple,慶修院,Chinxiu Temple,6170,5215,10747,8707,65135,1936,2577,6536,7308,4242,10470,10470,5189,7512,9539,3820,40738,100000,7831,7867,16464,18820,36020,26957,21000,13837,10834,12541,15000,25000,18000,10000,12000,3585,17200,25000,25000,20000,25000,15000,20000,25000,10928,10108,5900,12700,16899,19054,12849,15046,10525,8477,9450,67653,11196,13020,14680,18322,29350,40682,22019,26202,21422,17142,17035,31065,22063,21855,46918,29529,46605,52697,28167,31514,23582,20879,26494,42980,21065,28559,24366,25232,41893,39495,26442,30177,23615,21401,22628,42900,16340,22131,19892,23756,27243,20795,15296,16553,19247,19238,28392,34130,13158,22362,18175,10814,22227,30077,12737,22143,11886,16747,10971,12215,7685,21261,12771,18195,26628,29558,15179,12431,11776,23568,12686,27485,17138,15997,12831,17543,26729,18479,15182,21963,16218,12975,24830,21982,11349,12577,13511,27069,51936,60873,30618,41387,20959,20873,25153,36364,17178,22014,8508,0,3071,13889,14957,17699,20487,20967,17702,26058,15457,15215,6024,14830,41142,40918,24410,23631,15098,20917,33051,23573,15742,28999,16439,22649,31636,31951,16258,3817801,973花蓮縣吉安鄉中興路345-1號
花蓮縣,Hualien Stone Sculpture Museum,其他,Hualien Stone Sculpture Museum,花蓮縣石雕博物館,Hualien Stone Sculpture Museum,1697,4631,3670,2219,2531,2724,2448,2888,2551,14853,4784,3886,0,43879,4442,2074,1572,1994,1220,1239,1287,938,14667,3124,2065,2248,3298,3350,3124,1712,1733,3754,13622,2096,2628,4074,0,35142,4262,2857,2556,4212,1951,3460,1626,8997,33287,6296,5196,5056,5909,4816,5947,6623,4788,9028,8371,4563,7977,6085,3697,8742,68857,8337,7158,8096,7571,6726,12818,8463,7938,8830,3708,10260,5062,5018,7524,6683,6894,6420,8025,4698,11156,16582,9008,0,0,7302,7766,7344,6447,8873,7257,5588,13800,7785,6047,5213,5957,6266,5051,8135,7447,3625,18611,4951,12791,10748,4956,12189,7386,7588,5905,3706,2903,15410,11715,4012,9282,10826,4996,2790,3656,3126,4124,2545,3729,3645,4714,4748,4769,5353,2777,7010,7603,5627,4968,2750,1266,1523,1962,2217,9070,7107,1298,7489,6547,2622,3867,5416,4103,1639,1706,0,301,531,905,1217,2250,1892,910,1765,1741,512,1036,510,3506,3269,1207,1225,2056,2062,677,1255,1542,1289,2338,2159,1573,2163,2374,1048207,970花蓮縣花蓮市文復路6號
臺東縣,Jialulan,國家級風景特定區,Jialulan,小野柳(加路蘭),Jialulan,11612,21249,18845,16676,37095,20777,18260,26610,29245,17335,27809,7213,6207,8632,12031,11722,15261,31185,19419,20231,18708,14639,24891,21797,11675,15134,13119,13482,8647,27852,12070,21416,15583,13357,26078,14433,19416,22670,14640,14333,35542,22178,16117,21768,16901,11829,24732,17864,15046,20017,16933,18980,11946,30476,15492,24431,17479,18278,27800,25745,14412,20851,18252,15091,14434,30380,21591,23008,24903,21084,32030,33937,20482,25232,20523,20590,24668,40013,23999,27566,25696,24040,40358,34777,28253,35859,29986,16129,66656,127199,22153,28024,28184,26307,27477,28784,14617,16520,13681,17674,23976,28469,16200,24306,21390,15107,30129,32083,15826,50995,49625,22690,16787,26046,36121,62523,31473,32438,50428,46807,35571,39609,39572,67228,42096,114592,53819,55585,18392,56778,65771,51654,47709,76751,40976,40877,91235,54720,18517,30717,22311,55246,59251,105167,89536,127121,73314,43158,68694,101445,42131,96832,30376,0,9573,26072,38941,45814,71975,77116,55151,86379,49453,53632,22817,30967,62616,65953,48044,42303,57321,41513,73048,58879,14326,61757,49160,50082,59702,54215,32126,6185433,950台東縣台東市松江路一段500號
臺東縣,Sansiantai,國家級風景特定區,Sansiantai,三仙臺,Sansiantai,24848,44058,41094,36645,68192,44297,51014,75165,80313,45857,62222,21634,25768,29878,49517,48536,46061,78442,61656,76309,76130,63005,75410,69031,45684,54472,57608,51608,32495,65430,47859,67969,49023,46383,67399,53250,50509,64997,64204,60919,72261,66177,65792,73009,63111,48950,74788,54826,50584,64048,63644,52145,39428,75932,57752,70801,55161,51975,72764,67471,47920,61439,60348,54026,48490,82539,76307,79265,75747,70314,92712,95734,61545,86227,74270,70111,63971,91594,60007,67747,70592,50075,66901,63024,47802,73030,63337,42234,56702,86863,57118,63885,58938,55730,69299,63128,35380,42765,43689,47860,55944,64840,39976,57186,52629,29053,46786,47231,28945,54248,45968,49758,35508,45443,36136,48227,32009,33613,62804,60210,32762,39387,36509,56511,41887,60290,45667,45727,37957,41524,64872,52134,40093,56200,45216,40454,57901,46781,24817,23767,24312,47576,76932,99761,58029,74002,45560,33488,33876,54477,29355,33924,14687,0,4160,20490,18922,29348,32785,32054,31483,52524,27847,30859,13353,26467,65634,58366,28138,21705,20105,22798,39908,27851,18953,41199,23981,34295,41976,42021,18953,9263299,961台東縣成功鎮基翬路74號
臺東縣,Basian Cave,國家級風景特定區,Basian Cave,八仙洞,Basian Cave,5032,9124,4670,6039,24126,14370,17115,22126,28160,19692,22092,8897,6326,6952,9772,7939,8692,32066,9363,11587,12371,7646,14626,13204,6502,6295,5817,6023,3686,27545,6331,8164,5502,6713,14826,9575,9664,7999,5704,5526,26415,9592,6952,7925,5631,4768,11369,6716,6992,7641,7679,8140,4054,45457,5778,7790,5919,7354,10474,10446,6034,7640,6975,6041,6544,19762,8986,8448,7210,7434,11788,11353,6810,9391,6541,6768,7976,22466,7742,10574,7001,7390,12586,8328,5932,8727,6511,6143,5236,4905,5551,7033,5414,5643,6079,5469,3367,2978,3958,4823,13177,9681,7044,10027,7368,3950,5565,6800,3607,11326,6844,11113,6804,11446,6412,9124,6333,6768,10231,9854,5924,6542,6183,11909,9103,11909,14631,13833,11626,10271,11551,9482,11625,11476,8815,6124,14833,7692,3774,3981,4942,10788,18211,16908,12798,16205,9088,5045,4358,10315,4693,7191,2313,0,1311,5760,4383,4704,5502,4881,4840,8283,3165,4007,1929,4430,9290,6508,3850,2852,3202,2981,8047,4475,2895,8439,5347,1335,4164,5167,4978,1578846,962台東縣長濱鄉三間村水母丁1-4號
臺東縣,Lyudao（Green Island）,國家級風景特定區,Lyudao（Green Island）,綠島,Lyudao（Green Island）,27817,26457,9330,5305,16043,7671,12476,23030,44363,39584,67384,24997,16057,11773,6595,7174,6867,16152,9300,27871,34975,41302,78338,56369,25559,18073,7531,6360,5831,12079,8502,29269,24380,39854,75532,44243,40285,25325,7672,6144,15176,9377,9617,27641,33752,36236,73866,43457,23902,19320,7012,8219,5615,16406,11160,32678,33999,46135,69856,51699,32166,22393,9015,6274,7135,12127,14000,33239,41909,52481,68767,59960,51997,27284,10701,7136,8514,13639,16637,35206,45022,52947,61511,47031,35433,27594,11661,7850,8818,17035,13340,37540,43702,57536,55246,46219,20928,17976,9481,9048,11833,10212,11787,36627,42393,38763,59322,60691,29736,27291,9669,7298,5872,10210,13213,42587,39920,43395,62794,51393,26671,21745,11525,10294,6944,15082,15220,35499,38070,52841,66709,35395,36840,28644,9990,6231,12699,8075,9832,12902,15369,38439,77681,74009,54351,40145,6858,4676,6145,12601,14964,34133,19655,937,2272,8139,18976,20512,9430,7614,6147,11301,14914,32961,17392,33598,63360,62733,40228,21063,9491,6106,8084,6701,14326,42306,32199,49283,47680,39573,28197,4856253,951台東縣綠島鄉
臺東縣,East Coast National Scenic Area Administration Headquarters,國家級風景特定區,East Coast National Scenic Area Administration Headquarters,都歷處本部,East Coast National Scenic Area Administration Headquarters,3778,6830,6036,6176,12591,6346,6668,7553,8074,5141,10471,5078,3116,4540,5585,4460,4612,10272,6818,7946,7551,5535,9838,8848,5175,4879,4656,4865,4266,9665,4312,9037,5383,4691,11374,8329,6559,6960,6507,3978,12964,7693,7374,8726,7348,6369,11020,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8287,7819,13131,8958,12045,10576,9397,17618,15632,9502,12855,10615,9081,11057,13033,8450,10574,9655,8481,14218,12607,7279,9886,9469,7856,7182,12422,5653,8565,8813,8616,12037,9721,5951,7905,7834,8051,10879,11485,7686,11203,9311,8780,13683,12898,6216,8715,7547,7311,5718,9215,7378,9292,6141,9881,15852,12263,0,0,0,0,0,0,0,0,0,0,13899,9857,8124,8239,6457,7568,39752,34824,30305,45750,19822,33319,43726,63560,81669,86298,66868,39662,51589,39895,31614,37276,22254,0,4967,8470,21679,32415,17053,25747,20461,18940,13884,13910,10628,13529,39907,26338,28034,17560,25500,25678,30024,21689,24036,21136,19887,25088,30487,21498,20648,2297227,961台東縣成功鎮新村路25號
臺東縣,Luyeh High Terrace,國家級風景特定區,Luyeh High Terrace,鹿野高臺,Luyeh High Terrace,21012,47145,44610,50286,50286,35688,30146,20580,40776,33447,80751,19196,16206,25508,23910,23680,24005,68466,21001,27698,23527,27689,48159,22140,11313,14330,19101,19172,17446,44347,17409,26826,19003,19881,183513,172789,21176,18636,13425,14721,52057,22294,14284,18280,19288,23118,391683,379100,70643,16136,15058,19067,13135,48025,22591,30114,28155,79711,117795,86074,30163,31712,27990,22982,22626,42242,29145,29138,32343,221130,339150,223832,27656,39371,28156,24550,30957,60291,23433,38225,25474,85399,107117,165936,27661,34857,33892,34292,47820,104520,53854,42325,36167,33839,136302,126446,26497,35485,38649,36833,82672,65085,41391,48431,44614,45905,336170,200902,36738,45981,40276,49046,41463,98811,41487,58529,42694,53386,222981,160235,42476,43940,42666,59130,40373,94230,46259,54384,45119,68367,199337,117804,45159,51951,42533,46205,64624,45633,34272,38455,34659,52198,184150,228061,46407,61159,46199,50893,52716,84147,50109,55239,28258,0,3893,97161,66729,42516,49720,57444,53759,63894,49339,52752,44841,48170,342459,228504,48007,47802,47547,49999,72072,45816,36880,51757,11322,24803,256240,262942,22336,11616678,955台東縣鹿野鄉高台路46號
臺東縣,Yuan Sen Applied Botanical Garden,國家級風景特定區,Yuan Sen Applied Botanical Garden,原生應用植物園,Yuan Sen Applied Botanical Garden,15151,25994,22538,15490,23281,14446,17268,22733,27066,17132,27813,9574,6895,10137,12798,12856,15295,21003,15747,19606,19865,15023,30393,25142,14246,18870,18318,16605,13793,20560,12373,18682,19462,17726,31617,20665,22819,21401,16475,15990,21701,17600,15266,19243,17632,11728,30495,21593,16680,18328,17736,18749,11785,18384,15120,20381,16598,19275,28718,29791,14617,19462,20419,15517,13959,20471,18916,20305,22755,20394,29101,27389,16331,20204,18074,15790,15083,18163,12584,16817,18507,15480,24599,20817,14168,19382,17311,13563,11966,18624,10681,14790,16972,14721,22003,27651,10928,5825,3510,17234,15749,14784,13617,16375,12315,9472,18320,20304,10320,14190,14301,13411,8741,11566,13333,16362,10746,9674,18563,15193,8167,12627,11602,19149,10066,11017,12193,10760,10967,11245,17650,13106,11926,14346,14143,12566,13685,9490,4593,4087,4404,10466,18936,32152,21666,20761,15908,12869,10774,15158,10352,12118,6118,0,311,5893,6375,10019,16565,17910,13474,15459,10453,8982,3584,5560,23289,20969,11908,11974,8304,10106,14032,9564,7589,11266,7802,8309,12970,13799,6126,2819729,954台東縣卑南鄉明峰村試驗場8號
臺東縣,Bunun Leisure Farming,國家級風景特定區,Bunun Leisure Farming,布農部落,Bunun Leisure Farming,8604,12767,12330,11012,19354,9311,7326,19354,14479,8567,18357,5669,3903,2935,4792,5483,7744,15890,5459,6675,7976,6280,14631,11565,3935,6160,6122,7589,7124,11363,3890,7728,7094,7009,16516,11659,8240,8622,6813,7006,14820,7401,6137,7361,7542,5809,15431,11455,8071,6709,7090,9797,6205,12802,6567,7711,7065,8108,14070,12426,5431,8666,9110,7245,6273,10929,8594,7959,10462,9475,15742,17483,7376,12001,10357,7211,9073,14071,7945,11067,11531,10573,15584,10997,8522,12736,11588,7401,8349,14447,8581,10559,9906,7777,13319,10387,4955,7536,7074,6037,7993,8122,6415,9553,6080,7046,11410,11151,6790,5992,7934,8077,6356,8678,6870,9086,5618,6899,11852,9373,4590,6583,7061,12385,7639,9370,8486,6379,6150,6659,11260,7926,6998,7127,6508,6139,8447,4125,4000,1216,1613,5001,6143,14397,8034,10907,7912,5065,5205,9453,5950,4400,3222,0,0,0,653,567,513,761,4733,761,529,297,115,0,1656,7481,9627,8756,13458,3199,4327,1582,1107,3137,2459,2142,2622,4477,1868,1408711,953台東縣延平鄉昇平路191號
臺東縣,Guanshan Water Park,國家級風景特定區,Guanshan Water Park,關山親水公園,Guanshan Water Park,6389,12692,11240,11189,50358,17452,9717,12420,18403,9844,20828,6453,4439,5552,5719,5348,13482,29564,6595,7976,6648,5837,14616,12907,4207,5208,4830,6239,8861,22497,4869,9006,4101,6574,15896,12121,7200,6255,5107,8794,25610,14681,6417,8442,5214,4582,14734,14264,5588,6644,7019,9454,7993,28546,6779,9166,5935,8348,15187,13994,6017,8681,8181,6850,9850,16774,10376,8063,7699,7870,14241,17221,5319,7983,6425,5233,10911,20280,5120,7545,6681,5646,11464,7291,5537,6419,5723,3924,6469,18125,4686,5784,3874,5282,1788,6025,2888,2604,3277,5493,10775,10128,3477,5610,4002,2475,6347,5583,1876,2491,2929,0,4285,12090,3672,6533,2306,1774,6234,10766,4649,5145,5392,10820,6473,10560,6282,5957,4014,4005,9288,9335,4536,6970,5145,5315,9230,6131,3537,3977,2792,5400,10248,8989,4898,7655,6573,5523,5972,8083,3791,8425,1088,0,0,9087,8653,9414,10488,8394,6073,0,0,0,0,0,0,12445,3996,2731,2437,2702,19547,6193,6021,7091,4667,3753,6638,5556,1114,1412200,956台東縣關山鎮隆盛路1號
臺東縣,Water Running Upward,國家級風景特定區,Water Running Upward,水往上流遊憩區,Water Running Upward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88607,162734,130579,96444,84420,58574,77545,64541,38461,32263,41739,41547,64659,50143,38121,44178,48472,30759,50639,60626,30121,42646,36224,47461,32387,49497,37698,61069,39131,32798,40740,42170,26242,31632,33008,52667,33433,52846,52376,52342,49117,48527,47293,45632,28595,42502,41039,38521,58783,28451,13034,16338,15444,30961,40083,62880,33005,49937,36161,38583,41405,57139,15639,29013,9983,0,422,9578,8423,12437,17687,18863,11161,27633,8766,13262,5610,6003,15235,14584,13424,10647,19701,76865,22836,17741,11161,17119,11676,9408,15266,14461,6883,3466456,959台東縣東河鄉都蘭村
臺東縣,Taitung Forest Park,直轄市及縣(市)級風景特定區,Taitung Forest Park,台東森林公園,Taitung Forest Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28839,40659,42300,35039,19422,18157,33393,62591,17875,28709,27296,24582,34965,28454,13482,14330,9948,23000,37937,146279,31262,41053,38707,24727,29951,40156,21176,48251,9543,0,9240,13306,13026,19655,28088,27528,25685,33318,21801,23944,6796,11293,27474,26051,20450,58379,17552,21083,32587,24377,31958,43332,16620,15848,19997,20350,9334,1591155,950台東縣台東市華泰路300號
臺東縣,Jhihben National Forest Recreation Area,森林遊樂區,Jhihben National Forest Recreation Area,知本國家森林遊樂區,Jhihben National Forest Recreation Area,5678,8772,10328,10024,25057,11981,9856,9658,12835,8728,12886,2131,1191,3946,5471,5170,8186,15597,7582,7698,7211,4187,10638,8905,3493,6562,6623,7967,9993,14553,4922,7978,5218,6409,13537,9485,6879,10143,8246,8369,16124,11517,7597,10527,6029,3010,9416,5446,86,5894,9299,9305,7953,15980,6861,8294,6861,6268,7929,6892,3472,6495,7115,6172,8032,10134,6131,7486,6798,6222,8666,9027,5859,9220,7641,7719,10691,15363,7366,9521,7972,7122,8790,7202,5799,9346,9656,9078,8434,16089,7407,11347,8783,5662,3377,0,2573,4953,8586,10894,12969,14313,8280,12772,9711,6252,10270,10674,6564,8356,10900,12919,8415,14524,11031,14679,8306,5223,9628,8604,5273,8121,11090,19824,14376,15392,10596,10289,7686,6222,10778,7091,7282,13208,14993,14137,16733,14403,6642,5936,5360,10460,18962,19287,14532,24995,16752,18839,17850,22338,13790,15804,6860,0,1792,7407,7405,9783,14676,23198,18574,20632,15319,12098,8576,7155,15513,14455,10659,11539,12656,17880,21022,16441,12166,17842,9763,10050,11126,11539,6745,1793883,954台東縣卑南鄉龍泉路290號
臺東縣,Chulu Pasturage,休閒農業區及休閒農場,Chulu Pasturage,初鹿牧場,Chulu Pasturage,25671,37016,27655,25823,90872,31861,23477,27258,39954,21876,56525,18623,9227,10954,16150,15818,30886,67671,18867,22833,18168,19641,50745,48681,16103,20624,19397,19973,26805,51535,14492,28195,17835,24022,60042,43647,24766,26526,16893,22041,67215,35722,17908,23873,16176,16844,60705,52687,26600,21837,19574,30608,22101,76259,20554,27505,16561,29160,57767,51853,22562,25873,23145,22670,29590,46621,23852,22052,23622,28236,60835,54380,23753,29894,22257,20381,31300,63738,20292,25653,19209,24466,48625,39180,22505,25693,21923,22070,25106,55394,19101,23101,19179,23310,37664,29599,15081,12587,15750,21239,39755,42805,24061,25483,20995,15409,36486,33491,15452,23270,16401,21218,15889,32521,12980,24804,11380,14048,40572,35225,14638,16741,15712,28542,20389,41873,19385,19367,13234,20369,49535,31795,17826,24597,17733,19208,36996,30010,14957,14980,11922,29930,60880,72367,25921,40230,27402,26059,33918,59272,26041,29730,12439,0,3042,21254,22760,28036,30929,34681,34059,50540,18686,17144,9413,20476,58494,52709,24324,22898,19673,25805,60902,38385,60902,35786,16922,26926,46625,50365,16077,5296201,954台東縣卑南鄉牧場1號
臺東縣,National Museum of Prehistory,博物館,National Museum of Prehistory,國立臺灣史前文化博物館,National Museum of Prehistory,11458,14887,13898,10032,25097,11808,8279,12766,15867,10251,27520,10105,4741,6248,7147,6559,10950,22115,8372,10734,8366,10369,24048,22943,9094,9025,10839,10890,10330,15698,7782,13223,9334,11812,26912,20098,12276,17053,12663,11368,19831,14118,8585,12761,12098,10421,26767,16485,13112,11589,11376,15094,10146,18381,9520,14183,11836,16501,27514,25256,10771,13584,14384,14384,10729,21697,13414,11980,13979,14967,33275,27161,12932,15117,11723,10494,12944,20339,10458,15282,14366,14141,28951,22204,10357,14253,12079,10241,16853,22308,7368,14172,10464,16605,26686,20630,7989,12713,11338,9358,13212,17827,10470,13939,11949,11217,28169,26925,10751,17898,12143,11844,9174,14259,8924,16589,10701,13594,34062,31220,10437,11676,11253,15514,12107,16467,11053,11172,9026,14462,32179,24465,10774,13683,12412,11737,24647,14962,6787,4852,8817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,14014,12338,4123,6177,3332,3241,12306,5743,2708,6589,9964,19460,29245,29454,10330,2225161,950台東縣台東市博物館路1號
